IT_NO ID WAGE HOUSING_VALUE LIQUIDITY
57 421 5.000000 500.000000 12.954390
57 420 5.000000 500.000000 12.953321
57 416 5.000000 500.000000 12.954549
57 405 5.000000 500.000000 15.830427
57 404 5.000000 500.000000 12.954361
57 397 5.000000 500.000000 12.953749
57 391 5.000000 500.000000 12.952376
57 349 5.000000 500.000000 12.956031
57 310 5.000000 500.000000 12.954648
57 287 5.000000 500.000000 12.954715
57 275 5.000000 500.000000 12.955802
57 241 5.000000 500.000000 12.953439
57 240 5.000000 500.000000 12.955309
57 184 5.000000 500.000000 12.954390
57 175 5.000000 500.000000 12.953929
57 165 5.000000 500.000000 12.955671
57 141 5.000000 500.000000 15.830218
57 137 5.000000 500.000000 12.955523
57 136 5.000000 500.000000 12.953012
57 99 5.000000 500.000000 12.953056
57 95 5.000000 500.000000 12.954140
57 56 5.000000 500.000000 12.954681
57 51 5.000000 500.000000 12.954602
57 27 5.000000 500.000000 12.955412
57 58 5.000000 500.000000 -0.119618
57 70 5.000000 500.000000 1.042302
57 89 5.000000 500.000000 15.743411
57 103 5.000000 500.000000 -0.119618
57 133 5.000000 500.000000 -0.117678
57 146 5.000000 500.000000 -0.118674
57 149 5.000000 500.000000 -0.118082
57 187 5.000000 500.000000 -0.118300
57 219 5.000000 500.000000 2.170541
57 224 5.000000 500.000000 -0.117678
57 236 5.000000 500.000000 -0.119618
57 244 5.000000 500.000000 2.170961
57 250 5.000000 500.000000 -0.118300
57 254 5.000000 500.000000 -0.121757
57 262 5.000000 500.000000 -0.121543
57 277 5.000000 500.000000 -0.117678
57 289 5.000000 500.000000 -0.121757
57 303 5.000000 500.000000 -0.118563
57 305 5.000000 500.000000 -0.117944
57 311 5.000000 500.000000 -0.121543
57 331 5.000000 500.000000 2.171083
57 344 5.000000 500.000000 -0.117678
57 370 5.000000 500.000000 -0.118300
57 372 5.000000 500.000000 -0.117944
57 385 5.000000 500.000000 -0.120658
57 402 5.000000 500.000000 -0.119618
57 425 5.000000 500.000000 -0.118082
57 438 5.000000 500.000000 -0.121543
57 447 5.000000 500.000000 -0.118082
57 483 5.000000 500.000000 -0.121543
57 509 5.000000 500.000000 -0.117944
57 510 5.000000 500.000000 -0.118300
57 520 5.000000 500.000000 -0.119618
57 531 5.000000 500.000000 -0.121543
57 544 5.000000 500.000000 -0.120658
57 556 5.000000 500.000000 1.047380
57 557 5.000000 500.000000 -0.117678
57 564 5.000000 500.000000 -0.119084
57 569 5.000000 500.000000 -0.121543
57 574 5.000000 500.000000 2.171669
57 599 5.000000 500.000000 -0.121757
57 611 5.000000 500.000000 -0.118016
57 629 5.000000 500.000000 -0.118016
57 630 5.000000 500.000000 -0.118082
57 632 5.000000 500.000000 -0.120658
57 634 5.000000 500.000000 -0.118300
57 822 0.000000 500.000000 0.004917
57 809 0.000000 500.000000 0.003070
57 803 0.000000 500.000000 0.004927
57 801 0.000000 500.000000 0.004899
57 797 0.000000 500.000000 0.003915
57 794 0.000000 500.000000 0.004049
57 792 0.000000 500.000000 0.002420
57 786 0.000000 500.000000 0.003711
57 785 0.000000 500.000000 0.004574
57 783 0.000000 500.000000 0.004526
57 780 0.000000 500.000000 2.494221
57 778 0.000000 500.000000 0.004946
57 777 0.000000 500.000000 0.003686
57 776 0.000000 500.000000 0.004909
57 775 0.000000 500.000000 0.003069
57 774 0.000000 500.000000 0.004399
57 773 0.000000 500.000000 0.003711
57 768 0.000000 500.000000 0.004041
57 760 0.000000 500.000000 0.004659
57 756 0.000000 500.000000 0.004574
57 752 0.000000 500.000000 2.488462
57 748 0.000000 500.000000 0.003070
57 745 0.000000 500.000000 0.004649
57 744 0.000000 500.000000 2.042767
57 791 0.000000 500.000000 2.043380
57 821 0.000000 500.000000 0.003729
57 790 0.000000 500.000000 -0.032961
57 787 0.000000 500.000000 -0.033495
57 779 0.000000 500.000000 0.003729
57 754 0.000000 500.000000 -0.033495
57 750 0.000000 500.000000 -0.032537
57 681 0.000000 500.000000 11.176153
57 698 0.000000 500.000000 11.175761
57 706 0.000000 500.000000 14.052682
57 709 0.000000 500.000000 11.176334
57 721 0.000000 500.000000 11.175983
57 728 0.000000 500.000000 11.176127
57 731 0.000000 500.000000 11.176421
57 733 0.000000 500.000000 11.175083
57 711 0.000000 500.000000 15.263539
57 683 0.000000 500.000000 -0.275697
57 692 0.000000 500.000000 1.603999
57 723 0.000000 500.000000 0.480389
57 742 0.000000 500.000000 -0.275086
57 734 0.000000 500.000000 -0.276077
57 714 0.000000 500.000000 12.387924
57 739 0.000000 500.000000 11.175952
57 725 0.000000 500.000000 14.053171
57 712 0.000000 500.000000 11.176899
57 703 0.000000 500.000000 11.177515
57 694 0.000000 500.000000 11.177079
57 691 0.000000 500.000000 11.177784
57 674 0.000000 500.000000 11.176710
57 747 0.000000 500.000000 -0.035316
57 751 0.000000 500.000000 2.489106
57 753 0.000000 500.000000 2.488571
57 765 0.000000 500.000000 0.004635
57 769 0.000000 500.000000 0.004659
57 788 0.000000 500.000000 3.455975
57 812 0.000000 500.000000 2.216196
57 816 0.000000 500.000000 0.002383
57 771 0.000000 500.000000 0.004503
57 764 0.000000 500.000000 0.004285
57 757 0.000000 500.000000 2.488663
57 772 0.000000 500.000000 0.005538
57 782 0.000000 500.000000 0.000719
57 784 0.000000 500.000000 0.001895
57 813 0.000000 500.000000 0.001793
57 814 0.000000 500.000000 0.001963
57 818 0.000000 500.000000 -0.577675
57 705 0.000000 500.000000 -0.278901
57 735 0.000000 500.000000 2.171393
57 720 0.000000 500.000000 -0.117944
57 652 0.000000 500.000000 -0.117678
57 649 0.000000 500.000000 -0.118563
57 631 0.000000 500.000000 16.954708
57 648 0.000000 500.000000 12.954972
57 738 0.000000 500.000000 11.742739
57 716 0.000000 500.000000 14.619707
57 715 0.000000 500.000000 11.743986
57 702 0.000000 500.000000 14.619948
57 690 0.000000 500.000000 11.739184
57 680 0.000000 500.000000 11.737547
57 665 0.000000 500.000000 11.739139
57 647 0.000000 500.000000 11.738383
57 633 0.000000 500.000000 11.737328
57 622 0.000000 500.000000 11.737328
57 619 0.000000 500.000000 11.743256
57 593 0.000000 500.000000 11.742728
57 568 0.000000 500.000000 11.738662
57 75 0.000000 500.000000 15.743765
57 667 0.000000 500.000000 18.355844
57 639 0.000000 500.000000 15.595037
57 650 0.000000 500.000000 15.595652
57 670 0.000000 500.000000 12.720226
57 679 0.000000 500.000000 16.718032
57 699 0.000000 500.000000 12.720431
57 737 0.000000 500.000000 12.719759
57 618 0.000000 500.000000 13.537122
57 563 0.000000 500.000000 -0.247501
57 659 0.000000 500.000000 0.002136
57 718 0.000000 500.000000 -0.106324
57 708 0.000000 500.000000 -0.105771
57 682 0.000000 500.000000 -0.106324
57 673 0.000000 500.000000 -0.105491
57 592 0.000000 500.000000 -0.105113
57 798 0.000000 500.000000 3.095771
57 806 0.000000 500.000000 4.199604
57 804 0.000000 500.000000 4.199432
57 749 0.000000 500.000000 55.824132
57 767 0.000000 500.000000 55.824408
57 743 0.000000 500.000000 1.120166
57 707 0.000000 500.000000 15.176370
57 693 0.000000 500.000000 15.174797
57 789 0.000000 500.000000 3.095808
57 799 0.000000 500.000000 3.095947
57 811 0.000000 500.000000 3.095893
57 601 0.000000 500.000000 -0.108936
57 676 0.000000 500.000000 -0.105491
57 736 0.000000 500.000000 -0.105190
57 609 0.000000 500.000000 -0.251314
57 661 0.000000 500.000000 -0.247640
57 614 0.000000 500.000000 11.742110
57 620 0.000000 500.000000 11.743112
57 643 0.000000 500.000000 14.614973
57 658 0.000000 500.000000 11.737501
57 697 0.000000 500.000000 15.742708
57 666 0.000000 500.000000 12.954311
57 580 0.000000 500.000000 12.953908
57 598 0.000000 500.000000 -0.118674
57 613 0.000000 500.000000 -0.121757
57 795 0.000000 500.000000 -0.577675
57 761 0.000000 500.000000 0.002514
57 817 0.000000 500.000000 0.003106
57 766 0.000000 500.000000 0.003963
57 755 0.000000 500.000000 0.004704
57 740 0.000000 500.000000 -0.280431
57 726 0.000000 500.000000 -0.275594
57 704 0.000000 500.000000 0.480887
57 695 0.000000 500.000000 15.263907
57 724 0.000000 500.000000 12.387626
57 741 0.000000 500.000000 11.177331
57 770 0.000000 500.000000 -0.033216
57 762 0.000000 500.000000 0.003915
57 793 0.000000 500.000000 2.488716
57 808 0.000000 500.000000 0.004700
57 819 0.000000 500.000000 0.004331
57 820 0.000000 500.000000 0.164665
57 527 5.000000 500.000000 16.323004
57 497 5.000000 500.000000 16.322204
57 366 5.000000 500.000000 12.734498
57 163 5.000000 500.000000 12.729900
57 162 5.000000 500.000000 16.323022
57 101 5.000000 500.000000 12.732479
57 96 5.000000 500.000000 12.730741
57 57 5.000000 500.000000 12.733908
57 35 5.000000 500.000000 12.733334
57 66 5.000000 500.000000 12.954737
57 94 5.000000 500.000000 13.284745
57 148 5.000000 500.000000 13.285250
57 166 5.000000 500.000000 13.286165
57 196 5.000000 500.000000 13.286037
57 232 5.000000 500.000000 13.285910
57 318 5.000000 500.000000 16.160770
57 394 5.000000 500.000000 13.286806
57 460 5.000000 500.000000 13.285391
57 461 5.000000 500.000000 13.285410
57 677 5.000000 500.000000 13.286064
57 687 5.000000 500.000000 12.295937
57 684 5.000000 500.000000 12.297004
57 606 5.000000 500.000000 12.302904
57 597 5.000000 500.000000 12.297444
57 573 5.000000 500.000000 12.301240
57 572 5.000000 500.000000 12.297349
57 562 5.000000 500.000000 12.297398
57 560 5.000000 500.000000 15.173547
57 553 5.000000 500.000000 12.297631
57 541 5.000000 500.000000 12.301057
57 539 5.000000 500.000000 12.300887
57 526 5.000000 500.000000 12.296367
57 525 5.000000 500.000000 12.301709
57 499 5.000000 500.000000 12.301532
57 467 5.000000 500.000000 12.297734
57 458 5.000000 500.000000 12.296338
57 435 5.000000 500.000000 15.178596
57 414 5.000000 500.000000 12.297140
57 395 5.000000 500.000000 12.295596
57 388 5.000000 500.000000 15.173295
57 387 5.000000 500.000000 12.297217
57 379 5.000000 500.000000 12.301180
57 375 5.000000 500.000000 12.301952
57 373 5.000000 500.000000 12.300969
57 364 5.000000 500.000000 12.302106
57 359 5.000000 500.000000 12.297430
57 342 5.000000 500.000000 12.299951
57 329 5.000000 500.000000 12.301214
57 321 5.000000 500.000000 16.302752
57 288 5.000000 500.000000 12.298155
57 284 5.000000 500.000000 15.173697
57 281 5.000000 500.000000 16.301230
57 276 5.000000 500.000000 12.301939
57 267 5.000000 500.000000 12.297375
57 259 5.000000 500.000000 15.177275
57 203 5.000000 500.000000 16.301648
57 189 5.000000 500.000000 12.301817
57 176 5.000000 500.000000 12.296601
57 168 5.000000 500.000000 12.296864
57 150 5.000000 500.000000 12.302404
57 132 5.000000 500.000000 12.297629
57 122 5.000000 500.000000 15.173535
57 116 5.000000 500.000000 12.300645
57 115 5.000000 500.000000 12.300853
57 108 5.000000 500.000000 12.296982
57 64 5.000000 500.000000 15.172943
57 47 5.000000 500.000000 12.301715
57 42 5.000000 500.000000 15.172171
57 23 5.000000 500.000000 38.619383
57 121 5.000000 500.000000 13.051289
57 225 5.000000 500.000000 13.049614
57 237 5.000000 500.000000 13.050591
57 280 5.000000 500.000000 15.925149
57 319 5.000000 500.000000 13.051023
57 451 5.000000 500.000000 13.050644
57 459 5.000000 500.000000 13.050903
57 465 5.000000 500.000000 13.050232
57 466 5.000000 500.000000 13.048394
57 511 5.000000 500.000000 13.048544
57 522 5.000000 500.000000 13.051192
57 615 5.000000 500.000000 15.924910
57 662 5.000000 500.000000 13.049560
57 581 5.000000 500.000000 56.227862
57 357 5.000000 500.000000 56.227706
57 268 5.000000 500.000000 56.229222
57 138 5.000000 500.000000 56.226561
57 86 5.000000 500.000000 56.225519
57 41 5.000000 500.000000 17.129610
57 97 5.000000 500.000000 13.123734
57 348 5.000000 500.000000 13.125642
57 409 5.000000 500.000000 13.123879
57 429 5.000000 500.000000 13.123795
57 521 5.000000 500.000000 13.122888
57 308 5.000000 500.000000 16.301559
57 257 5.000000 500.000000 0.001958
57 194 5.000000 500.000000 16.302551
57 226 5.000000 500.000000 13.527158
57 255 5.000000 500.000000 13.528068
57 285 5.000000 500.000000 13.524199
57 300 5.000000 500.000000 16.163065
57 301 5.000000 500.000000 13.524564
57 368 5.000000 500.000000 16.162165
57 686 5.000000 500.000000 12.716241
57 623 5.000000 500.000000 16.302042
57 566 5.000000 500.000000 15.174326
57 551 5.000000 500.000000 12.719823
57 516 5.000000 500.000000 12.714907
57 307 5.000000 500.000000 12.720022
57 274 5.000000 500.000000 12.714191
57 230 5.000000 500.000000 12.713954
57 229 5.000000 500.000000 16.301469
57 208 5.000000 500.000000 12.715255
57 36 5.000000 500.000000 -0.326033
57 93 5.000000 500.000000 15.743515
57 123 5.000000 500.000000 -0.326033
57 201 5.000000 500.000000 -0.326044
57 243 5.000000 500.000000 -0.326032
57 309 5.000000 500.000000 -0.269289
57 369 5.000000 500.000000 -0.269292
57 380 5.000000 500.000000 -0.326031
57 392 5.000000 500.000000 -0.326040
57 428 5.000000 500.000000 -0.326030
57 529 5.000000 500.000000 -0.326034
57 565 5.000000 500.000000 -0.326044
57 590 5.000000 500.000000 -0.326031
57 678 5.000000 500.000000 -0.326031
57 732 5.000000 500.000000 -0.269288
57 729 5.000000 500.000000 -0.326641
57 472 5.000000 500.000000 -0.326644
57 463 5.000000 500.000000 -0.326651
57 302 5.000000 500.000000 -0.326655
57 296 5.000000 500.000000 -0.326655
57 120 5.000000 500.000000 -0.326642
57 91 5.000000 500.000000 -0.325423
57 153 5.000000 500.000000 -0.325420
57 360 5.000000 500.000000 -0.325422
57 464 5.000000 500.000000 -0.325422
57 540 5.000000 500.000000 -0.275626
57 503 5.000000 500.000000 -0.275625
57 200 5.000000 500.000000 -0.265885
57 356 5.000000 500.000000 -0.265125
57 717 5.000000 500.000000 -0.274864
57 713 5.000000 500.000000 -0.277185
57 471 5.000000 500.000000 -0.277185
57 340 5.000000 500.000000 -0.277183
57 312 5.000000 500.000000 -0.277183
57 283 5.000000 500.000000 -0.277187
57 256 5.000000 500.000000 -0.277185
57 212 5.000000 500.000000 16.718890
57 195 5.000000 500.000000 -0.277182
57 179 5.000000 500.000000 -0.277185
57 113 5.000000 500.000000 -0.277187
57 71 5.000000 500.000000 -0.277185
57 24 5.000000 500.000000 -0.279027
57 30 5.000000 500.000000 -0.279032
57 44 5.000000 500.000000 -0.279031
57 82 5.000000 500.000000 -0.279030
57 85 5.000000 500.000000 -0.279034
57 98 5.000000 500.000000 -0.279031
57 105 5.000000 500.000000 -0.279027
57 106 5.000000 500.000000 -0.279027
57 107 5.000000 500.000000 15.743086
57 127 5.000000 500.000000 15.742825
57 139 5.000000 500.000000 15.744119
57 159 5.000000 500.000000 -0.279033
57 160 5.000000 500.000000 -0.269290
57 171 5.000000 500.000000 -0.279032
57 191 5.000000 500.000000 -0.279026
57 198 5.000000 500.000000 -0.279033
57 204 5.000000 500.000000 -0.279031
57 207 5.000000 500.000000 -0.279027
57 211 5.000000 500.000000 -0.269289
57 235 5.000000 500.000000 -0.279031
57 258 5.000000 500.000000 -0.269293
57 278 5.000000 500.000000 -0.279030
57 290 5.000000 500.000000 -0.279030
57 304 5.000000 500.000000 -0.279029
57 317 5.000000 500.000000 -0.279031
57 320 5.000000 500.000000 -0.279030
57 326 5.000000 500.000000 -0.279029
57 328 5.000000 500.000000 -0.279031
57 332 5.000000 500.000000 -0.279029
57 334 5.000000 500.000000 -0.279026
57 341 5.000000 500.000000 -0.279032
57 365 5.000000 500.000000 -0.279028
57 374 5.000000 500.000000 15.743148
57 399 5.000000 500.000000 -0.279032
57 408 5.000000 500.000000 15.743419
57 410 5.000000 500.000000 15.742556
57 419 5.000000 500.000000 -0.279033
57 454 5.000000 500.000000 -0.279031
57 476 5.000000 500.000000 -0.279031
57 482 5.000000 500.000000 15.743019
57 484 5.000000 500.000000 -0.279030
57 515 5.000000 500.000000 -0.279030
57 542 5.000000 500.000000 -0.269289
57 571 5.000000 500.000000 -0.279033
57 577 5.000000 500.000000 15.743598
57 586 5.000000 500.000000 -0.279035
57 608 5.000000 500.000000 15.743414
57 646 5.000000 500.000000 -0.279033
57 669 5.000000 500.000000 -0.279033
57 671 5.000000 500.000000 -0.279034
57 685 5.000000 500.000000 -0.279035
57 689 5.000000 500.000000 -0.279030
57 710 5.000000 500.000000 -0.279031
57 700 5.000000 500.000000 -0.275962
57 517 5.000000 500.000000 -0.266218
57 495 5.000000 500.000000 -0.275957
57 480 5.000000 500.000000 -0.275958
57 445 5.000000 500.000000 -0.275960
57 382 5.000000 500.000000 -0.275955
57 270 5.000000 500.000000 -0.266221
57 220 5.000000 500.000000 -0.275962
57 144 5.000000 500.000000 19.830142
57 65 5.000000 500.000000 -0.275960
57 54 5.000000 500.000000 -0.275960
57 31 5.000000 500.000000 -0.275966
57 29 5.000000 500.000000 -0.326075
57 72 5.000000 500.000000 -0.326072
57 197 5.000000 500.000000 -0.326073
57 339 5.000000 500.000000 -0.326075
57 422 5.000000 500.000000 -0.326073
57 426 5.000000 500.000000 -0.326073
57 437 5.000000 500.000000 2.171408
57 441 5.000000 500.000000 -0.326075
57 478 5.000000 500.000000 -0.326073
57 488 5.000000 500.000000 -0.326073
57 513 5.000000 500.000000 -0.313906
57 594 5.000000 500.000000 -0.326072
57 688 5.000000 500.000000 -0.326078
57 810 0.000000 500.000000 0.003719
57 802 0.000000 500.000000 0.004635
57 758 0.000000 500.000000 0.002390
57 759 0.000000 500.000000 2.043390
57 800 0.000000 500.000000 -0.033216
57 746 0.000000 500.000000 -0.033140
57 696 0.000000 500.000000 11.176387
57 722 0.000000 500.000000 11.175679
57 730 0.000000 500.000000 -0.277539
57 796 0.000000 500.000000 -0.032813
57 805 0.000000 500.000000 2.215846
57 815 0.000000 500.000000 0.003070
57 807 0.000000 500.000000 0.003106
57 781 0.000000 500.000000 0.004285
57 763 0.000000 500.000000 0.004302
57 701 0.000000 500.000000 -0.279893
57 642 0.000000 500.000000 -0.275958
57 727 0.000000 500.000000 -0.279030
57 656 0.000000 500.000000 15.743305
57 625 0.000000 500.000000 -0.279026
57 605 0.000000 500.000000 -0.279033
57 636 0.000000 500.000000 -0.277186
57 641 0.000000 500.000000 -0.277185
57 660 0.000000 500.000000 -0.326031
57 74 0.000000 500.000000 -0.326030
58 48 5.000000 500.000000 -0.104831
58 62 5.000000 500.000000 -0.107996
58 73 5.000000 500.000000 -0.105889
58 80 5.000000 500.000000 -0.105771
58 87 5.000000 500.000000 -0.106892
58 90 5.000000 500.000000 -0.108936
58 143 5.000000 500.000000 -0.105113
58 152 5.000000 500.000000 15.744324
58 158 5.000000 500.000000 -0.106892
58 192 5.000000 500.000000 -0.105771
58 193 5.000000 500.000000 -0.109163
58 205 5.000000 500.000000 -0.106324
58 234 5.000000 500.000000 -0.105190
58 239 5.000000 500.000000 -0.106892
58 266 5.000000 500.000000 -0.106324
58 269 5.000000 500.000000 14.620138
58 273 5.000000 500.000000 -0.108936
58 313 5.000000 500.000000 -0.105889
58 315 5.000000 500.000000 -0.108936
58 323 5.000000 500.000000 15.743052
58 333 5.000000 500.000000 -0.109163
58 336 5.000000 500.000000 -0.107996
58 338 5.000000 500.000000 -0.108936
58 343 5.000000 500.000000 -0.106892
58 353 5.000000 500.000000 15.743475
58 362 5.000000 500.000000 15.743785
58 390 5.000000 500.000000 -0.105190
58 396 5.000000 500.000000 15.743246
58 431 5.000000 500.000000 15.743594
58 433 5.000000 500.000000 15.743396
58 450 5.000000 500.000000 -0.106892
58 455 5.000000 500.000000 -0.104831
58 485 5.000000 500.000000 14.619481
58 489 5.000000 500.000000 -0.104831
58 505 5.000000 500.000000 -0.109163
58 512 5.000000 500.000000 14.620166
58 537 5.000000 500.000000 -0.109163
58 545 5.000000 500.000000 -0.109163
58 548 5.000000 500.000000 -0.106892
58 549 5.000000 500.000000 -0.105491
58 561 5.000000 500.000000 -0.105491
58 576 5.000000 500.000000 -0.109163
58 582 5.000000 500.000000 -0.105771
58 587 5.000000 500.000000 -0.105771
58 604 5.000000 500.000000 -0.104831
58 638 5.000000 500.000000 -0.105889
58 644 5.000000 500.000000 -0.104831
58 654 5.000000 500.000000 -0.105113
58 552 5.000000 500.000000 0.003622
58 470 5.000000 500.000000 0.005079
58 376 5.000000 500.000000 15.832056
58 363 5.000000 500.000000 0.000622
58 292 5.000000 500.000000 16.954587
58 246 5.000000 500.000000 15.831167
58 216 5.000000 500.000000 0.003021
58 209 5.000000 500.000000 0.003415
58 190 5.000000 500.000000 0.002353
58 155 5.000000 500.000000 0.002715
58 147 5.000000 500.000000 15.830108
58 129 5.000000 500.000000 0.005270
58 125 5.000000 500.000000 0.002830
58 112 5.000000 500.000000 16.953939
58 83 5.000000 500.000000 0.003951
58 77 5.000000 500.000000 15.830571
58 46 5.000000 500.000000 0.000577
58 38 5.000000 500.000000 0.004005
58 28 5.000000 500.000000 0.002353
58 45 5.000000 500.000000 -0.247236
58 53 5.000000 500.000000 -0.247236
58 140 5.000000 500.000000 -0.247573
58 142 5.000000 500.000000 -0.247640
58 145 5.000000 500.000000 0.002720
58 177 5.000000 500.000000 0.001940
58 215 5.000000 500.000000 -0.247640
58 384 5.000000 500.000000 0.001713
58 417 5.000000 500.000000 -0.108936
58 440 5.000000 500.000000 -0.248121
58 446 5.000000 500.000000 -0.247857
58 498 5.000000 500.000000 -0.247640
58 626 5.000000 500.000000 -0.247573
58 672 5.000000 500.000000 -0.117678
58 621 5.000000 500.000000 12.565402
58 538 5.000000 500.000000 12.565440
58 514 5.000000 500.000000 12.566654
58 507 5.000000 500.000000 15.595461
58 427 5.000000 500.000000 16.571427
58 418 5.000000 500.000000 12.565705
58 233 5.000000 500.000000 12.566152
58 227 5.000000 500.000000 12.565352
58 202 5.000000 500.000000 12.565707
58 131 5.000000 500.000000 12.566455
58 118 5.000000 500.000000 12.566075
58 110 5.000000 500.000000 12.565488
58 33 5.000000 500.000000 12.566003
58 50 5.000000 500.000000 13.535218
58 117 5.000000 500.000000 13.537087
58 130 5.000000 500.000000 13.532950
58 170 5.000000 500.000000 13.535750
58 279 5.000000 500.000000 13.533023
58 282 5.000000 500.000000 13.536811
58 436 5.000000 500.000000 13.537366
58 610 5.000000 500.000000 13.532181
58 627 5.000000 500.000000 13.537980
58 655 5.000000 500.000000 12.719967
58 645 5.000000 500.000000 12.718971
58 616 5.000000 500.000000 12.718778
58 546 5.000000 500.000000 12.718051
58 543 5.000000 500.000000 12.719003
58 519 5.000000 500.000000 12.719028
58 508 5.000000 500.000000 16.718036
58 504 5.000000 500.000000 12.718487
58 501 5.000000 500.000000 12.718377
58 492 5.000000 500.000000 12.717495
58 473 5.000000 500.000000 12.717710
58 462 5.000000 500.000000 12.719834
58 453 5.000000 500.000000 12.718223
58 448 5.000000 500.000000 12.717703
58 443 5.000000 500.000000 12.718910
58 415 5.000000 500.000000 12.719063
58 393 5.000000 500.000000 12.718967
58 386 5.000000 500.000000 12.718748
58 383 5.000000 500.000000 16.718011
58 381 5.000000 500.000000 15.595544
58 358 5.000000 500.000000 12.718735
58 350 5.000000 500.000000 12.719519
58 337 5.000000 500.000000 12.718668
58 335 5.000000 500.000000 12.719775
58 327 5.000000 500.000000 12.719831
58 314 5.000000 500.000000 12.719392
58 299 5.000000 500.000000 12.718479
58 294 5.000000 500.000000 15.595312
58 265 5.000000 500.000000 12.718643
58 264 5.000000 500.000000 12.719343
58 263 5.000000 500.000000 15.594798
58 251 5.000000 500.000000 12.718728
58 242 5.000000 500.000000 12.718671
58 238 5.000000 500.000000 12.718775
58 218 5.000000 500.000000 12.719668
58 186 5.000000 500.000000 12.718573
58 185 5.000000 500.000000 12.718877
58 169 5.000000 500.000000 12.717904
58 124 5.000000 500.000000 12.719703
58 119 5.000000 500.000000 12.719641
58 69 5.000000 500.000000 15.594798
58 59 5.000000 500.000000 16.718214
58 25 5.000000 500.000000 12.718181
58 535 5.000000 500.000000 18.355203
58 468 5.000000 500.000000 18.355337
58 26 5.000000 500.000000 15.743800
58 32 5.000000 500.000000 15.744163
58 34 5.000000 500.000000 11.743929
58 37 5.000000 500.000000 15.742567
58 39 5.000000 500.000000 11.744512
58 40 5.000000 500.000000 11.743840
58 43 5.000000 500.000000 11.742930
58 49 5.000000 500.000000 14.619528
58 52 5.000000 500.000000 11.738377
58 55 5.000000 500.000000 15.742630
58 60 5.000000 500.000000 11.739122
58 61 5.000000 500.000000 11.738661
58 63 5.000000 500.000000 11.744323
58 67 5.000000 500.000000 11.737512
58 68 5.000000 500.000000 15.743845
58 76 5.000000 500.000000 11.743846
58 78 5.000000 500.000000 11.738742
58 79 5.000000 500.000000 14.615201
58 81 5.000000 500.000000 15.743445
58 84 5.000000 500.000000 11.743793
58 88 5.000000 500.000000 11.743528
58 92 5.000000 500.000000 14.614362
58 100 5.000000 500.000000 11.739898
58 102 5.000000 500.000000 11.738001
58 104 5.000000 500.000000 11.742843
58 109 5.000000 500.000000 11.736935
58 111 5.000000 500.000000 11.738270
58 114 5.000000 500.000000 11.737140
58 126 5.000000 500.000000 14.620073
58 128 5.000000 500.000000 14.619681
58 134 5.000000 500.000000 11.743069
58 135 5.000000 500.000000 11.738594
58 151 5.000000 500.000000 11.738105
58 154 5.000000 500.000000 15.743468
58 156 5.000000 500.000000 11.737420
58 157 5.000000 500.000000 11.737918
58 161 5.000000 500.000000 15.742600
58 164 5.000000 500.000000 11.744193
58 167 5.000000 500.000000 11.743910
58 172 5.000000 500.000000 11.738810
58 173 5.000000 500.000000 11.738753
58 174 5.000000 500.000000 11.738803
58 178 5.000000 500.000000 15.743077
58 180 5.000000 500.000000 15.743709
58 181 5.000000 500.000000 11.744042
58 182 5.000000 500.000000 11.738355
58 183 5.000000 500.000000 15.743264
58 188 5.000000 500.000000 15.743309
58 199 5.000000 500.000000 11.738116
58 206 5.000000 500.000000 11.744554
58 210 5.000000 500.000000 11.738027
58 213 5.000000 500.000000 11.743073
58 214 5.000000 500.000000 11.744200
58 217 5.000000 500.000000 11.743188
58 221 5.000000 500.000000 11.742758
58 222 5.000000 500.000000 11.742616
58 223 5.000000 500.000000 11.743251
58 228 5.000000 500.000000 11.738419
58 231 5.000000 500.000000 11.743758
58 245 5.000000 500.000000 15.743643
58 247 5.000000 500.000000 11.737597
58 248 5.000000 500.000000 11.743523
58 249 5.000000 500.000000 11.738512
58 252 5.000000 500.000000 11.743793
58 253 5.000000 500.000000 11.739625
58 260 5.000000 500.000000 11.743105
58 261 5.000000 500.000000 15.742907
58 271 5.000000 500.000000 11.743822
58 272 5.000000 500.000000 14.614934
58 286 5.000000 500.000000 11.738671
58 291 5.000000 500.000000 11.743012
58 293 5.000000 500.000000 11.738562
58 295 5.000000 500.000000 11.737666
58 297 5.000000 500.000000 11.739546
58 298 5.000000 500.000000 11.743520
58 306 5.000000 500.000000 11.737683
58 316 5.000000 500.000000 11.744313
58 322 5.000000 500.000000 11.742730
58 324 5.000000 500.000000 11.742932
58 325 5.000000 500.000000 11.739054
58 330 5.000000 500.000000 11.742895
58 345 5.000000 500.000000 11.742214
58 346 5.000000 500.000000 11.744294
58 347 5.000000 500.000000 11.738530
58 351 5.000000 500.000000 11.744209
58 352 5.000000 500.000000 11.738880
58 354 5.000000 500.000000 11.737707
58 355 5.000000 500.000000 11.738718
58 361 5.000000 500.000000 11.738829
58 367 5.000000 500.000000 11.737232
58 371 5.000000 500.000000 11.738745
58 377 5.000000 500.000000 11.738651
58 378 5.000000 500.000000 11.743747
58 389 5.000000 500.000000 11.738859
58 398 5.000000 500.000000 11.743884
58 400 5.000000 500.000000 11.739447
58 401 5.000000 500.000000 15.743554
58 403 5.000000 500.000000 11.739568
58 406 5.000000 500.000000 11.738054
58 407 5.000000 500.000000 11.741484
