IT_NO ID TOTAL_ASSETS LIQUIDITY HOUSING_VALUE CAPITAL_INCOME MORTGAGES HOUSING_PAYMENT EQUITY
1 733 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 734 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 735 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 736 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 737 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 738 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 739 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 740 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 741 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 742 515.000000 15.000000 500.000000 0.000000 257.500000 2.050968 257.500000
1 743 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 744 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 745 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 746 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 747 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 748 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 749 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 750 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 751 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 752 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 753 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 754 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 755 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 756 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 757 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 758 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 759 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 760 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 761 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 762 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 763 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 764 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 765 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 766 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 767 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 768 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 769 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 770 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 771 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 772 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 773 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 774 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 775 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 776 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 777 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 778 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 779 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 780 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 781 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 782 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 783 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 784 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 785 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 786 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 787 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 788 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 789 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 790 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 791 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 792 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 793 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 794 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 795 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 796 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 797 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 798 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 799 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 800 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 801 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 802 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 803 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 804 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 805 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 806 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 807 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 808 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 809 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 810 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 811 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 812 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 813 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 814 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 815 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 816 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 817 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 818 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 819 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 820 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 821 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
1 822 500.000000 0.000000 500.000000 0.000000 250.000000 1.991232 250.000000
61 23 515.306230 16.347896 498.958333 0.000000 256.833795 3.241205 258.472435
61 24 515.311653 16.353320 498.958333 0.000000 256.833795 3.241205 258.477859
61 30 515.311914 16.353581 498.958333 0.000000 256.833795 3.241205 258.478120
61 32 515.306745 16.348412 498.958333 0.000000 256.833795 3.241205 258.472951
61 34 515.311612 16.353279 498.958333 0.000000 256.833795 3.241205 258.477818
61 36 519.662960 20.704627 498.958333 0.000000 256.833795 3.241205 262.829165
61 43 515.311698 16.353365 498.958333 0.000000 256.833795 3.241205 258.477904
61 44 515.306400 16.348066 498.958333 0.000000 256.833795 3.241205 258.472605
61 49 515.306219 16.347886 498.958333 0.000000 256.833795 3.241205 258.472424
61 60 515.312355 16.354022 498.958333 0.000000 256.833795 3.241205 258.478560
61 61 515.311912 16.353579 498.958333 0.000000 256.833795 3.241205 258.478118
61 62 515.306559 16.348225 498.958333 0.000000 256.833795 3.241205 258.472764
61 64 515.311686 16.353352 498.958333 0.000000 256.833795 3.241205 258.477891
61 69 515.306269 16.347936 498.958333 0.000000 256.833795 3.241205 258.472475
61 75 515.311426 16.353093 498.958333 0.000000 256.833795 3.241205 258.477631
61 76 515.306313 16.347980 498.958333 0.000000 256.833795 3.241205 258.472519
61 78 515.311983 16.353649 498.958333 0.000000 256.833795 3.241205 258.478188
61 79 515.311974 16.353641 498.958333 0.000000 256.833795 3.241205 258.478179
61 81 515.312061 16.353728 498.958333 0.000000 256.833795 3.241205 258.478267
61 82 515.311904 16.353570 498.958333 0.000000 256.833795 3.241205 258.478109
61 84 518.159823 19.201490 498.958333 0.000000 256.833795 3.241205 261.326029
61 87 515.311580 16.353247 498.958333 0.000000 256.833795 3.241205 258.477786
61 104 515.311453 16.353120 498.958333 0.000000 256.833795 3.241205 258.477659
61 106 515.306323 16.347990 498.958333 0.000000 256.833795 3.241205 258.472528
61 108 519.663090 20.704757 498.958333 0.000000 256.833795 3.241205 262.829296
61 111 515.311159 16.352826 498.958333 0.000000 256.833795 3.241205 258.477365
61 115 515.311280 16.352947 498.958333 0.000000 256.833795 3.241205 258.477486
61 116 519.663352 20.705019 498.958333 0.000000 256.833795 3.241205 262.829557
61 123 515.311637 16.353304 498.958333 0.000000 256.833795 3.241205 258.477843
61 124 518.158670 19.200337 498.958333 0.000000 256.833795 3.241205 261.324875
61 126 515.311407 16.353074 498.958333 0.000000 256.833795 3.241205 258.477612
61 128 515.310871 16.352538 498.958333 0.000000 256.833795 3.241205 258.477077
61 132 515.312130 16.353796 498.958333 0.000000 256.833795 3.241205 258.478335
61 134 515.306442 16.348109 498.958333 0.000000 256.833795 3.241205 258.472648
61 139 515.306372 16.348038 498.958333 0.000000 256.833795 3.241205 258.472577
61 143 519.662791 20.704457 498.958333 0.000000 256.833795 3.241205 262.828996
61 156 518.159582 19.201249 498.958333 0.000000 256.833795 3.241205 261.325787
61 159 515.306325 16.347991 498.958333 0.000000 256.833795 3.241205 258.472530
61 161 515.306028 16.347694 498.958333 0.000000 256.833795 3.241205 258.472233
61 174 515.310440 16.352107 498.958333 0.000000 256.833795 3.241205 258.476645
61 178 515.305612 16.347278 498.958333 0.000000 256.833795 3.241205 258.471817
61 182 515.311956 16.353622 498.958333 0.000000 256.833795 3.241205 258.478161
61 185 515.311630 16.353297 498.958333 0.000000 256.833795 3.241205 258.477835
61 195 515.306032 16.347698 498.958333 0.000000 256.833795 3.241205 258.472237
61 199 515.312358 16.354024 498.958333 0.000000 256.833795 3.241205 258.478563
61 206 515.311980 16.353646 498.958333 0.000000 256.833795 3.241205 258.478185
61 210 515.311471 16.353138 498.958333 0.000000 256.833795 3.241205 258.477677
61 212 515.307152 16.348819 498.958333 0.000000 256.833795 3.241205 258.473358
61 214 515.305978 16.347644 498.958333 0.000000 256.833795 3.241205 258.472183
61 217 515.311902 16.353569 498.958333 0.000000 256.833795 3.241205 258.478108
61 218 515.310815 16.352481 498.958333 0.000000 256.833795 3.241205 258.477020
61 221 515.311280 16.352946 498.958333 0.000000 256.833795 3.241205 258.477485
61 222 515.305890 16.347556 498.958333 0.000000 256.833795 3.241205 258.472095
61 230 515.310846 16.352513 498.958333 0.000000 256.833795 3.241205 258.477052
61 234 515.311393 16.353059 498.958333 0.000000 256.833795 3.241205 258.477598
61 237 519.663135 20.704802 498.958333 0.000000 256.833795 3.241205 262.829340
61 239 515.307197 16.348864 498.958333 0.000000 256.833795 3.241205 258.473402
61 247 515.312085 16.353752 498.958333 0.000000 256.833795 3.241205 258.478291
61 248 515.311734 16.353401 498.958333 0.000000 256.833795 3.241205 258.477939
61 249 515.306780 16.348447 498.958333 0.000000 256.833795 3.241205 258.472986
61 252 515.306628 16.348295 498.958333 0.000000 256.833795 3.241205 258.472834
61 253 515.306142 16.347808 498.958333 0.000000 256.833795 3.241205 258.472347
61 256 515.311649 16.353316 498.958333 0.000000 256.833795 3.241205 258.477855
61 258 519.662740 20.704406 498.958333 0.000000 256.833795 3.241205 262.828945
61 259 515.306588 16.348254 498.958333 0.000000 256.833795 3.241205 258.472793
61 263 515.312254 16.353920 498.958333 0.000000 256.833795 3.241205 258.478459
61 266 518.159181 19.200848 498.958333 0.000000 256.833795 3.241205 261.325386
61 267 515.311660 16.353327 498.958333 0.000000 256.833795 3.241205 258.477866
61 269 515.306411 16.348078 498.958333 0.000000 256.833795 3.241205 258.472616
61 272 515.311950 16.353617 498.958333 0.000000 256.833795 3.241205 258.478155
61 273 515.311844 16.353511 498.958333 0.000000 256.833795 3.241205 258.478049
61 280 515.306169 16.347836 498.958333 0.000000 256.833795 3.241205 258.472375
61 286 519.662759 20.704426 498.958333 0.000000 256.833795 3.241205 262.828965
61 288 515.307036 16.348703 498.958333 0.000000 256.833795 3.241205 258.473242
61 294 519.662011 20.703678 498.958333 0.000000 256.833795 3.241205 262.828217
61 297 515.312405 16.354071 498.958333 0.000000 256.833795 3.241205 258.478610
61 299 515.305333 16.347000 498.958333 0.000000 256.833795 3.241205 258.471539
61 309 515.311942 16.353609 498.958333 0.000000 256.833795 3.241205 258.478148
61 317 515.306143 16.347810 498.958333 0.000000 256.833795 3.241205 258.472349
61 319 519.662479 20.704145 498.958333 0.000000 256.833795 3.241205 262.828684
61 320 515.305957 16.347623 498.958333 0.000000 256.833795 3.241205 258.472162
61 323 518.158838 19.200505 498.958333 0.000000 256.833795 3.241205 261.325043
61 330 515.311541 16.353208 498.958333 0.000000 256.833795 3.241205 258.477747
61 333 518.158962 19.200628 498.958333 0.000000 256.833795 3.241205 261.325167
61 338 518.159063 19.200729 498.958333 0.000000 256.833795 3.241205 261.325268
61 340 515.306604 16.348271 498.958333 0.000000 256.833795 3.241205 258.472809
61 341 515.306664 16.348331 498.958333 0.000000 256.833795 3.241205 258.472870
61 351 519.663191 20.704857 498.958333 0.000000 256.833795 3.241205 262.829396
61 352 515.305743 16.347410 498.958333 0.000000 256.833795 3.241205 258.471948
61 353 519.662788 20.704455 498.958333 0.000000 256.833795 3.241205 262.828993
61 354 518.159524 19.201190 498.958333 0.000000 256.833795 3.241205 261.325729
61 355 515.312232 16.353899 498.958333 0.000000 256.833795 3.241205 258.478438
61 359 519.662553 20.704220 498.958333 0.000000 256.833795 3.241205 262.828759
61 361 515.311789 16.353456 498.958333 0.000000 256.833795 3.241205 258.477995
61 365 515.311107 16.352774 498.958333 0.000000 256.833795 3.241205 258.477313
61 367 519.662950 20.704616 498.958333 0.000000 256.833795 3.241205 262.829155
61 371 515.306664 16.348331 498.958333 0.000000 256.833795 3.241205 258.472870
61 374 515.306754 16.348420 498.958333 0.000000 256.833795 3.241205 258.472959
61 377 515.311309 16.352975 498.958333 0.000000 256.833795 3.241205 258.477514
61 380 515.306154 16.347821 498.958333 0.000000 256.833795 3.241205 258.472359
61 381 519.662686 20.704353 498.958333 0.000000 256.833795 3.241205 262.828891
61 387 519.663297 20.704964 498.958333 0.000000 256.833795 3.241205 262.829503
61 388 515.311438 16.353105 498.958333 0.000000 256.833795 3.241205 258.477644
61 390 515.311693 16.353359 498.958333 0.000000 256.833795 3.241205 258.477898
61 395 515.311743 16.353410 498.958333 0.000000 256.833795 3.241205 258.477949
61 399 515.306351 16.348017 498.958333 0.000000 256.833795 3.241205 258.472556
61 401 515.305989 16.347656 498.958333 0.000000 256.833795 3.241205 258.472194
61 406 519.663174 20.704841 498.958333 0.000000 256.833795 3.241205 262.829379
61 407 515.305818 16.347485 498.958333 0.000000 256.833795 3.241205 258.472023
61 413 518.159957 19.201624 498.958333 0.000000 256.833795 3.241205 261.326163
61 415 515.307011 16.348677 498.958333 0.000000 256.833795 3.241205 258.473216
61 428 515.311271 16.352938 498.958333 0.000000 256.833795 3.241205 258.477476
61 430 515.311627 16.353294 498.958333 0.000000 256.833795 3.241205 258.477833
61 434 515.311059 16.352726 498.958333 0.000000 256.833795 3.241205 258.477265
61 435 518.160071 19.201738 498.958333 0.000000 256.833795 3.241205 261.326277
61 451 515.306204 16.347871 498.958333 0.000000 256.833795 3.241205 258.472410
61 455 515.306688 16.348355 498.958333 0.000000 256.833795 3.241205 258.472893
61 457 515.311447 16.353113 498.958333 0.000000 256.833795 3.241205 258.477652
61 459 515.311915 16.353582 498.958333 0.000000 256.833795 3.241205 258.478120
61 466 515.305918 16.347585 498.958333 0.000000 256.833795 3.241205 258.472124
61 467 515.312312 16.353978 498.958333 0.000000 256.833795 3.241205 258.478517
61 469 515.311984 16.353651 498.958333 0.000000 256.833795 3.241205 258.478190
61 471 515.311789 16.353456 498.958333 0.000000 256.833795 3.241205 258.477995
61 474 515.311418 16.353085 498.958333 0.000000 256.833795 3.241205 258.477623
61 484 515.312659 16.354326 498.958333 0.000000 256.833795 3.241205 258.478865
61 485 515.309983 16.351649 498.958333 0.000000 256.833795 3.241205 258.476188
61 486 515.311375 16.353042 498.958333 0.000000 256.833795 3.241205 258.477581
61 501 515.311890 16.353557 498.958333 0.000000 256.833795 3.241205 258.478095
61 505 515.311432 16.353098 498.958333 0.000000 256.833795 3.241205 258.477637
61 511 515.312148 16.353814 498.958333 0.000000 256.833795 3.241205 258.478353
61 512 515.306508 16.348175 498.958333 0.000000 256.833795 3.241205 258.472713
61 516 515.311839 16.353506 498.958333 0.000000 256.833795 3.241205 258.478044
61 524 515.311399 16.353066 498.958333 0.000000 256.833795 3.241205 258.477604
61 528 515.306731 16.348397 498.958333 0.000000 256.833795 3.241205 258.472936
61 534 515.311488 16.353154 498.958333 0.000000 256.833795 3.241205 258.477693
61 535 515.306647 16.348314 498.958333 0.000000 256.833795 3.241205 258.472853
61 536 515.312478 16.354145 498.958333 0.000000 256.833795 3.241205 258.478684
61 539 515.311318 16.352984 498.958333 0.000000 256.833795 3.241205 258.477523
61 541 515.311642 16.353309 498.958333 0.000000 256.833795 3.241205 258.477848
61 543 515.311296 16.352962 498.958333 0.000000 256.833795 3.241205 258.477501
61 546 515.305996 16.347663 498.958333 0.000000 256.833795 3.241205 258.472202
61 549 515.311148 16.352815 498.958333 0.000000 256.833795 3.241205 258.477353
61 551 518.159374 19.201040 498.958333 0.000000 256.833795 3.241205 261.325579
61 553 515.311905 16.353572 498.958333 0.000000 256.833795 3.241205 258.478111
61 555 515.312191 16.353857 498.958333 0.000000 256.833795 3.241205 258.478396
61 559 518.159402 19.201069 498.958333 0.000000 256.833795 3.241205 261.325608
61 560 518.159096 19.200762 498.958333 0.000000 256.833795 3.241205 261.325301
61 565 515.310741 16.352408 498.958333 0.000000 256.833795 3.241205 258.476947
61 572 515.306311 16.347978 498.958333 0.000000 256.833795 3.241205 258.472516
61 576 519.662352 20.704019 498.958333 0.000000 256.833795 3.241205 262.828557
61 582 515.306577 16.348244 498.958333 0.000000 256.833795 3.241205 258.472782
61 587 515.306363 16.348029 498.958333 0.000000 256.833795 3.241205 258.472568
61 592 515.311455 16.353122 498.958333 0.000000 256.833795 3.241205 258.477660
61 595 515.311155 16.352822 498.958333 0.000000 256.833795 3.241205 258.477361
61 600 515.311591 16.353258 498.958333 0.000000 256.833795 3.241205 258.477797
61 608 515.311710 16.353377 498.958333 0.000000 256.833795 3.241205 258.477915
61 623 515.306851 16.348518 498.958333 0.000000 256.833795 3.241205 258.473056
61 635 519.663117 20.704784 498.958333 0.000000 256.833795 3.241205 262.829323
61 638 515.312112 16.353779 498.958333 0.000000 256.833795 3.241205 258.478317
61 650 515.311579 16.353246 498.958333 0.000000 256.833795 3.241205 258.477784
61 653 518.159562 19.201229 498.958333 0.000000 256.833795 3.241205 261.325768
61 654 515.311573 16.353240 498.958333 0.000000 256.833795 3.241205 258.477779
61 655 518.159534 19.201201 498.958333 0.000000 256.833795 3.241205 261.325739
61 671 518.159110 19.200777 498.958333 0.000000 256.833795 3.241205 261.325316
61 686 515.305776 16.347442 498.958333 0.000000 256.833795 3.241205 258.471981
61 689 515.311690 16.353356 498.958333 0.000000 256.833795 3.241205 258.477895
61 713 515.312477 16.354144 498.958333 0.000000 256.833795 3.241205 258.478683
61 729 519.662484 20.704151 498.958333 0.000000 256.833795 3.241205 262.828689
61 668 518.159868 19.201535 498.958333 0.000000 256.833795 3.241205 261.326074
61 624 515.306858 16.348525 498.958333 0.000000 256.833795 3.241205 258.473064
61 552 515.310123 16.351789 498.958333 0.000000 256.833795 3.241205 258.476328
61 530 515.306567 16.348233 498.958333 0.000000 256.833795 3.241205 258.472772
61 517 515.306640 16.348307 498.958333 0.000000 256.833795 3.241205 258.472845
61 502 515.306396 16.348063 498.958333 0.000000 256.833795 3.241205 258.472602
61 461 515.306230 16.347897 498.958333 0.000000 256.833795 3.241205 258.472435
61 445 515.312050 16.353717 498.958333 0.000000 256.833795 3.241205 258.478256
61 436 519.663122 20.704788 498.958333 0.000000 256.833795 3.241205 262.829327
61 432 519.663198 20.704865 498.958333 0.000000 256.833795 3.241205 262.829404
61 416 515.311848 16.353515 498.958333 0.000000 256.833795 3.241205 258.478054
61 376 515.306276 16.347943 498.958333 0.000000 256.833795 3.241205 258.472481
61 363 515.306378 16.348045 498.958333 0.000000 256.833795 3.241205 258.472584
61 310 515.305797 16.347463 498.958333 0.000000 256.833795 3.241205 258.472002
61 301 515.305821 16.347487 498.958333 0.000000 256.833795 3.241205 258.472026
61 246 515.311816 16.353483 498.958333 0.000000 256.833795 3.241205 258.478021
61 232 519.662611 20.704277 498.958333 0.000000 256.833795 3.241205 262.828816
61 209 515.311815 16.353482 498.958333 0.000000 256.833795 3.241205 258.478021
61 190 515.311001 16.352668 498.958333 0.000000 256.833795 3.241205 258.477206
61 147 515.306563 16.348230 498.958333 0.000000 256.833795 3.241205 258.472769
61 141 515.311699 16.353366 498.958333 0.000000 256.833795 3.241205 258.477905
61 138 515.311240 16.352906 498.958333 0.000000 256.833795 3.241205 258.477445
61 136 515.311333 16.353000 498.958333 0.000000 256.833795 3.241205 258.477538
61 129 515.306218 16.347884 498.958333 0.000000 256.833795 3.241205 258.472423
61 117 515.306937 16.348604 498.958333 0.000000 256.833795 3.241205 258.473143
61 95 515.311634 16.353301 498.958333 0.000000 256.833795 3.241205 258.477839
61 86 519.662761 20.704428 498.958333 0.000000 256.833795 3.241205 262.828967
61 66 515.311288 16.352955 498.958333 0.000000 256.833795 3.241205 258.477493
61 65 515.311078 16.352745 498.958333 0.000000 256.833795 3.241205 258.477283
61 56 515.306929 16.348596 498.958333 0.000000 256.833795 3.241205 258.473134
61 54 515.305813 16.347480 498.958333 0.000000 256.833795 3.241205 258.472018
61 35 515.311618 16.353285 498.958333 0.000000 256.833795 3.241205 258.477824
61 53 614.436155 15.686155 598.750000 0.000000 356.468262 4.231738 257.967892
61 103 515.305744 16.347411 498.958333 0.000000 256.833795 3.241205 258.471950
61 133 518.159276 19.200943 498.958333 0.000000 256.833795 3.241205 261.325481
61 140 515.310155 16.351822 498.958333 0.000000 256.833795 3.241205 258.476361
61 142 515.311876 16.353542 498.958333 0.000000 256.833795 3.241205 258.478081
61 146 518.159287 19.200953 498.958333 0.000000 256.833795 3.241205 261.325492
61 153 614.435179 15.685179 598.750000 0.000000 356.468262 4.231738 257.966917
61 162 515.306014 16.347680 498.958333 0.000000 256.833795 3.241205 258.472219
61 177 519.663135 20.704801 498.958333 0.000000 256.833795 3.241205 262.829340
61 194 515.307010 16.348677 498.958333 0.000000 256.833795 3.241205 258.473216
61 197 515.306198 16.347865 498.958333 0.000000 256.833795 3.241205 258.472404
61 200 614.434777 15.684777 598.750000 0.000000 356.468262 4.231738 257.966515
61 244 515.312697 16.354363 498.958333 0.000000 256.833795 3.241205 258.478902
61 254 518.158921 19.200587 498.958333 0.000000 256.833795 3.241205 261.325126
61 303 515.311891 16.353557 498.958333 0.000000 256.833795 3.241205 258.478096
61 305 515.311051 16.352717 498.958333 0.000000 256.833795 3.241205 258.477256
61 311 519.663025 20.704692 498.958333 0.000000 256.833795 3.241205 262.829230
61 344 515.306271 16.347938 498.958333 0.000000 256.833795 3.241205 258.472477
61 417 518.159607 19.201273 498.958333 0.000000 256.833795 3.241205 261.325812
61 426 515.311079 16.352746 498.958333 0.000000 256.833795 3.241205 258.477284
61 441 515.310845 16.352512 498.958333 0.000000 256.833795 3.241205 258.477050
61 483 515.312309 16.353976 498.958333 0.000000 256.833795 3.241205 258.478515
61 497 519.663192 20.704859 498.958333 0.000000 256.833795 3.241205 262.829397
61 513 515.311846 16.353513 498.958333 0.000000 256.833795 3.241205 258.478051
61 514 515.312345 16.354011 498.958333 0.000000 256.833795 3.241205 258.478550
61 520 515.311520 16.353187 498.958333 0.000000 256.833795 3.241205 258.477725
61 527 515.311151 16.352818 498.958333 0.000000 256.833795 3.241205 258.477357
61 538 518.159083 19.200749 498.958333 0.000000 256.833795 3.241205 261.325288
61 544 519.663185 20.704851 498.958333 0.000000 256.833795 3.241205 262.829390
61 557 515.311600 16.353267 498.958333 0.000000 256.833795 3.241205 258.477805
61 564 515.311539 16.353206 498.958333 0.000000 256.833795 3.241205 258.477745
61 611 519.662467 20.704134 498.958333 0.000000 256.833795 3.241205 262.828673
61 688 515.311777 16.353444 498.958333 0.000000 256.833795 3.241205 258.477983
61 279 423.526870 24.360203 399.166667 0.000000 156.953871 2.274679 266.572999
61 659 423.526208 24.359541 399.166667 0.000000 156.953871 2.274679 266.572337
61 493 423.526759 24.360092 399.166667 0.000000 156.953871 2.274679 266.572888
61 386 423.526446 24.359779 399.166667 0.000000 156.953871 2.274679 266.572575
61 599 515.306835 16.348502 498.958333 0.000000 256.833795 3.241205 258.473041
61 531 519.662883 20.704549 498.958333 0.000000 256.833795 3.241205 262.829088
61 447 515.311193 16.352859 498.958333 0.000000 256.833795 3.241205 258.477398
61 339 515.306854 16.348521 498.958333 0.000000 256.833795 3.241205 258.473059
61 308 515.311861 16.353528 498.958333 0.000000 256.833795 3.241205 258.478066
61 250 515.311778 16.353444 498.958333 0.000000 256.833795 3.241205 258.477983
61 236 515.306347 16.348014 498.958333 0.000000 256.833795 3.241205 258.472552
61 215 515.311332 16.352999 498.958333 0.000000 256.833795 3.241205 258.477538
61 187 515.311878 16.353544 498.958333 0.000000 256.833795 3.241205 258.478083
61 110 519.662120 20.703786 498.958333 0.000000 256.833795 3.241205 262.828325
61 101 515.312215 16.353881 498.958333 0.000000 256.833795 3.241205 258.478420
61 70 515.311902 16.353568 498.958333 0.000000 256.833795 3.241205 258.478107
61 45 515.312030 16.353697 498.958333 0.000000 256.833795 3.241205 258.478235
61 31 515.311292 16.352959 498.958333 0.000000 256.833795 3.241205 258.477497
61 137 515.311640 16.353307 498.958333 0.000000 256.833795 3.241205 258.477846
61 240 515.311755 16.353421 498.958333 0.000000 256.833795 3.241205 258.477960
61 282 518.159585 19.201252 498.958333 0.000000 256.833795 3.241205 261.325790
61 292 515.310906 16.352573 498.958333 0.000000 256.833795 3.241205 258.477111
61 296 515.311084 16.352751 498.958333 0.000000 256.833795 3.241205 258.477289
61 382 518.159514 19.201180 498.958333 0.000000 256.833795 3.241205 261.325719
61 420 515.311817 16.353483 498.958333 0.000000 256.833795 3.241205 258.478022
61 421 518.159407 19.201073 498.958333 0.000000 256.833795 3.241205 261.325612
61 449 515.311276 16.352943 498.958333 0.000000 256.833795 3.241205 258.477481
61 472 515.310474 16.352141 498.958333 0.000000 256.833795 3.241205 258.476680
61 518 515.306464 16.348131 498.958333 0.000000 256.833795 3.241205 258.472670
61 580 515.312494 16.354160 498.958333 0.000000 256.833795 3.241205 258.478699
61 677 515.306886 16.348553 498.958333 0.000000 256.833795 3.241205 258.473091
61 700 515.311196 16.352863 498.958333 0.000000 256.833795 3.241205 258.477402
61 684 515.311880 16.353547 498.958333 0.000000 256.833795 3.241205 258.478086
61 669 515.311445 16.353112 498.958333 0.000000 256.833795 3.241205 258.477651
