IT_NO ID ISLIQUIDSHORT HASLOAN HASINVESTMENT LIQUIDITY_NEED ISINSOLVENT ISILLIQUID TOTAL_ASSETS LIQUIDITY INVENTORY UNIT_GOODS_PRICE CAPITAL_GOODS_PRICE CAPITAL_GOODS PHYSICAL_CAPITAL DEBT EQUITY
3301 12 0 0 0 0.000000 0 0 2739.286937 -0.000000 7225 0.012447 0.560000 4731 4731 2278.701652 460.585285
3361 14 0 0 0 0.000000 0 0 2201.360000 0.000000 0 0.012550 0.560000 3931 3931 1836.521734 364.838266
3361 10 0 0 0 0.000000 0 0 1426.880000 0.000000 0 0.012384 0.560000 2548 2548 1250.983011 175.896989
3361 9 0 0 0 0.000000 0 0 2364.320000 -0.000000 0 0.012555 0.560000 4222 4222 1947.833333 416.486667
3361 13 0 0 0 0.000000 0 0 2772.000000 0.000000 0 0.012468 0.560000 4950 4950 2439.587645 332.412355
3361 8 0 0 0 0.000000 0 0 1834.560000 -0.000000 0 0.012546 0.560000 3276 3276 1618.562289 215.997711
3361 7 0 0 0 0.000000 0 0 2853.200000 -0.000000 0 0.012465 0.560000 5095 5095 2379.313675 473.886325
3361 5 0 0 0 0.000000 0 0 1997.520000 -0.000000 0 0.012521 0.560000 3567 3567 1661.646749 335.873251
3361 12 0 0 0 0.000000 0 0 2649.360000 -0.000000 0 0.012459 0.560000 4731 4731 2278.701652 370.658348
3361 6 0 0 0 0.000000 0 0 2323.440000 -0.000000 0 0.012310 0.560000 4149 4149 1983.289367 340.150633
3361 11 0 0 0 0.000000 0 0 2364.320000 0.000000 0 0.012447 0.560000 4222 4222 1990.540259 373.779741
3361 15 0 0 0 0.000000 0 0 1874.880000 0.000000 0 0.012505 0.560000 3348 3348 1608.803287 266.076713
3361 4 0 0 0 0.000000 0 0 2282.560000 0.000000 0 0.012449 0.560000 4076 4076 1884.905130 397.654870
3421 13 0 0 0 0.000000 0 0 2772.000000 0.000000 0 0.012780 0.560000 4950 4950 2439.587645 332.412355
3421 5 0 0 0 0.000000 0 0 1997.520000 -0.000000 0 0.012668 0.560000 3567 3567 1661.646749 335.873251
3421 14 0 0 0 0.000000 0 0 2201.360000 0.000000 0 0.012677 0.560000 3931 3931 1836.521734 364.838266
3421 4 0 0 0 0.000000 0 0 2282.560000 0.000000 0 0.012691 0.560000 4076 4076 1884.905130 397.654870
3421 8 0 0 0 0.000000 0 0 1834.560000 -0.000000 0 0.012671 0.560000 3276 3276 1618.562289 215.997711
3421 10 0 0 0 0.000000 0 0 1426.880000 -0.000000 0 0.012750 0.560000 2548 2548 1250.983011 175.896989
3421 7 0 0 0 0.000000 0 0 2853.200000 -0.000000 0 0.012778 0.560000 5095 5095 2379.313675 473.886325
3421 15 0 0 0 0.000000 0 0 1874.880000 -0.000000 0 0.012666 0.560000 3348 3348 1608.803287 266.076713
3421 11 0 0 0 0.000000 0 0 2364.320000 0.000000 0 0.012760 0.560000 4222 4222 1990.540259 373.779741
3421 6 0 0 0 0.000000 0 0 2323.440000 -0.000000 0 0.012768 0.560000 4149 4149 1983.289367 340.150633
3421 12 0 0 0 0.000000 0 0 2649.360000 -0.000000 0 0.012772 0.560000 4731 4731 2278.701652 370.658348
3421 9 0 0 0 0.000000 0 0 2364.320000 -0.000000 0 0.012681 0.560000 4222 4222 1947.833333 416.486667
3481 8 0 0 0 0.000000 0 0 1866.203625 -0.000000 2434 0.013001 0.560000 3276 3276 1618.562289 247.641336
3481 4 0 0 0 0.000000 0 0 2282.560000 0.000000 0 0.013016 0.560000 4076 4076 1884.905130 397.654870
3481 10 0 0 0 0.000000 0 0 1426.880000 -0.000000 0 0.012909 0.560000 2548 2548 1250.983011 175.896989
3481 15 0 0 0 0.000000 0 0 1938.862565 0.000000 4923 0.012997 0.560000 3348 3348 1608.803287 330.059279
3481 9 0 0 0 0.000000 0 0 2436.539370 -0.000000 5551 0.013010 0.560000 4222 4222 1947.833333 488.706036
3481 6 0 0 0 0.000000 0 0 2323.440000 -0.000000 0 0.012926 0.560000 4149 4149 1983.289367 340.150633
3481 7 0 0 0 0.000000 0 0 2878.567158 -0.000000 1961 0.012936 0.560000 5095 5095 2379.313675 499.253482
3481 13 0 0 0 0.000000 0 0 2790.423363 0.000000 1424 0.012938 0.560000 4950 4950 2439.587645 350.835718
3481 5 0 0 0 0.000000 0 0 2040.701188 -0.000000 3323 0.012995 0.560000 3567 3567 1661.646749 379.054439
3481 14 0 0 0 0.000000 0 0 2235.918315 0.000000 2659 0.012997 0.560000 3931 3931 1836.521734 399.396582
3481 11 0 0 0 0.000000 0 0 2454.496992 0.000000 6980 0.012919 0.560000 4222 4222 1990.540259 463.956733
3481 12 0 0 0 0.000000 0 0 2687.506610 -0.000000 2950 0.012931 0.560000 4731 4731 2278.701652 408.804958
3541 4 0 0 0 0.000000 0 0 2300.645844 -0.000000 1374 0.013163 0.560000 4076 4076 1884.905130 415.740714
3541 12 0 0 0 0.000000 0 0 2794.902609 -0.000000 11048 0.013174 0.560000 4731 4731 2278.701652 516.200957
3541 14 0 0 0 0.000000 0 0 2201.360000 0.000000 0 0.013155 0.560000 3931 3931 1836.521734 364.838266
3541 8 0 0 0 0.000000 0 0 1835.431620 -0.000000 67 0.013009 0.560000 3276 3276 1618.562289 216.869331
3541 6 0 0 0 0.000000 0 0 2323.440000 -0.000000 0 0.013101 0.560000 4149 4149 1983.289367 340.150633
3541 13 0 0 0 0.000000 0 0 2772.000000 0.000000 0 0.013124 0.560000 4950 4950 2439.587645 332.412355
3541 10 0 0 0 0.000000 0 0 1481.137258 -0.000000 4149 0.013077 0.560000 2548 2548 1250.983011 230.154247
3541 11 0 0 0 0.000000 0 0 2364.320000 0.000000 0 0.012937 0.560000 4222 4222 1990.540259 373.779741
3541 7 0 0 0 0.000000 0 0 3008.450570 -0.000000 11833 0.013120 0.560000 5095 5095 2379.313675 629.136894
3541 9 0 0 0 0.000000 0 0 2413.116953 -0.000000 3748 0.013019 0.560000 4222 4222 1947.833333 465.283620
3541 5 0 0 0 0.000000 0 0 1997.520000 -0.000000 0 0.013190 0.560000 3567 3567 1661.646749 335.873251
3541 15 0 0 0 0.000000 0 0 2052.300533 0.000000 13643 0.013005 0.560000 3348 3348 1608.803287 443.497246
