IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
721 9 1261.284305 1146.855636 1139.551261 7.304375 121.733044 114.428669
721 14 929.155573 844.855034 838.054409 6.800625 91.101164 84.300539
721 11 1030.870075 957.782282 950.477907 7.304375 80.392168 73.087793
721 5 1254.422737 1161.052455 1154.881518 6.170938 99.541219 93.370282
781 15 1063.489831 972.062859 966.269734 5.793125 97.220097 91.426972
781 6 1003.161015 917.209406 910.030968 7.178437 93.130046 85.951609
781 7 1134.287424 1026.211408 1017.395783 8.815625 116.891641 108.076016
781 8 1203.924278 1074.184677 1068.517489 5.667187 135.406789 129.739601
781 12 931.171032 846.641636 838.455698 8.185938 92.715334 84.529397
781 10 820.177936 735.498696 731.090884 4.407813 89.087053 84.679240
781 13 925.962637 841.906731 833.342981 8.563750 92.619656 84.055906
781 4 1166.088313 1039.781538 1032.729038 7.052500 133.359275 126.306775
781 9 1261.953855 1147.400938 1140.096563 7.304375 121.857292 114.552917
781 14 935.269975 860.594460 853.793835 6.800625 81.476140 74.675515
781 5 1271.953149 1151.380218 1145.209280 6.170938 126.743869 120.572932
781 11 1059.527517 942.896743 935.592368 7.304375 123.935149 116.630774
841 12 920.470846 842.130511 833.944574 8.185938 86.526273 78.340335
841 10 803.792902 741.144199 736.736387 4.407813 67.056515 62.648703
841 6 1009.386985 912.749156 905.570719 7.178437 103.816266 96.637829
841 7 1134.965688 1026.944425 1018.128800 8.815625 116.836888 108.021263
841 8 1131.501066 1028.912126 1023.244938 5.667187 108.256128 102.588940
841 13 909.633332 822.043510 813.479760 8.563750 96.153572 87.589822
841 4 1099.270161 1014.951072 1007.898572 7.052500 91.371589 84.319089
841 9 1228.944317 1107.294995 1099.990620 7.304375 128.953697 121.649322
841 14 924.569612 835.630150 828.829525 6.800625 95.740088 88.939463
841 5 1267.088777 1162.441208 1156.270270 6.170938 110.818507 104.647569
841 11 1003.897622 923.110899 915.806524 7.304375 88.091098 80.786723
841 15 1075.379264 993.227973 987.434848 5.793125 87.944416 82.151291
901 13 910.218466 837.810059 829.246309 8.563750 80.972157 72.408407
901 7 1079.389808 966.030530 957.214905 8.815625 122.174904 113.359279
901 15 1092.958412 988.604122 982.810997 5.793125 110.147416 104.354291
901 14 925.168058 841.165882 834.365257 6.800625 90.802801 84.002176
901 12 932.320266 832.310144 824.124206 8.185938 108.196060 100.010123
901 10 804.305469 721.039066 716.631253 4.407813 87.674215 83.266403
901 4 1122.493711 1005.217787 998.165287 7.052500 124.328424 117.275924
901 9 1263.523911 1164.153899 1156.849524 7.304375 106.674387 99.370012
901 11 1038.322759 933.806642 926.502267 7.304375 111.820492 104.516117
901 6 976.253510 887.612876 880.434438 7.178437 95.819072 88.640634
901 8 1149.122429 1055.021956 1049.354768 5.667187 99.767661 94.100473
901 5 1284.793504 1173.258959 1167.088021 6.170938 117.705482 111.534545
961 4 1117.209724 1015.727994 1008.675494 7.052500 108.534230 101.481730
961 12 865.026577 771.093437 762.907500 8.185938 102.119077 93.933140
961 14 964.876022 892.592795 885.792170 6.800625 79.083852 72.283227
961 13 949.919743 873.875635 865.311885 8.563750 84.607858 76.044108
961 7 1074.094254 971.410276 962.594651 8.815625 111.499603 102.683978
961 15 1104.559868 1004.229418 998.436293 5.793125 106.123575 100.330450
961 10 776.394673 700.752302 696.344489 4.407813 80.050183 75.642371
961 9 1269.540638 1143.985081 1136.680706 7.304375 132.859932 125.555557
961 5 1347.140256 1214.532775 1208.361838 6.170938 138.778418 132.607480
961 11 1027.378576 939.177388 931.873013 7.304375 95.505563 88.201188
961 6 1004.712563 913.450085 906.271648 7.178438 98.440915 91.262477
961 8 1188.897191 1096.266513 1090.599326 5.667187 98.297865 92.630678
1021 4 1095.014700 1000.702582 993.650082 7.052500 101.364617 94.312117
1021 6 1010.653087 939.366566 932.188129 7.178438 78.464958 71.286520
1021 15 1133.065828 1035.296273 1029.503148 5.793125 103.562680 97.769555
1021 12 865.292055 802.082073 793.896136 8.185938 71.395920 63.209982
1021 14 998.969456 892.888996 886.088371 6.800625 112.881085 106.080460
1021 13 995.276564 915.141557 906.577807 8.563750 88.698757 80.135007
1021 10 770.998844 706.109352 701.701540 4.407813 69.297304 64.889492
1021 9 1207.956311 1057.293650 1049.989275 7.304375 157.967037 150.662662
1021 5 1308.117151 1189.330855 1183.159918 6.170938 124.957233 118.786295
1021 7 1074.421441 992.222523 983.406898 8.815625 91.014543 82.198918
1021 11 1027.690296 939.491555 932.187180 7.304375 95.503115 88.198740
1021 8 1206.157982 1091.511380 1085.844193 5.667187 120.313789 114.646602
1081 9 1134.994334 1047.264774 1039.960399 7.304375 95.033935 87.729560
1081 14 903.412334 811.104517 804.303892 6.800625 99.108442 92.307817
1081 6 1061.603239 970.293623 963.115185 7.178438 98.488054 91.309616
1081 7 1097.212288 997.545646 988.730021 8.815625 108.482267 99.666642
1081 10 782.450323 696.004458 691.596645 4.407813 90.853678 86.445865
1081 13 1023.683777 925.570640 917.006890 8.563750 106.676888 98.113138
1081 4 1106.542866 1000.904462 993.851962 7.052500 112.690904 105.638404
1081 15 1127.697106 1030.383875 1024.590750 5.793125 103.106356 97.313231
1081 12 882.397585 786.872983 778.687046 8.185938 103.710539 95.524602
1081 5 1291.521269 1153.709590 1147.538652 6.170938 143.982617 137.811679
1081 11 1050.472390 965.296967 957.992592 7.304375 92.479798 85.175423
1081 8 1217.715371 1112.224810 1106.557622 5.667187 111.157749 105.490561
1141 9 1197.341570 1109.085163 1101.780788 7.304375 95.560782 88.256407
1141 4 1061.785516 955.096344 948.043844 7.052500 113.741672 106.689172
1141 5 1246.823436 1154.072735 1147.901797 6.170938 98.921639 92.750702
